N,P,K,temperature,humidity,ph,rainfall,label
12.0,78.0,23.0,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
50.0,63.0,71.0,20.98928084557576,16.624340539077483,5.452491471168255,80.65071064846404,chickpea
1.0,60.0,21.0,14.546691816514352,18.52693340359163,5.078146353090144,139.99724048543504,kidneybeans
104.0,35.0,28.0,27.51006055,50.66687215,6.983732393,143.9955548,coffee
39.0,129.0,203.0,34.38922481,83.18392806,5.863996687,71.03001556,grapes
71.0,65.0,22.0,19.949505843099367,56.95484782406691,5.093249111877633,67.30004418404245,maize
38.0,60.0,20.0,29.84823072,60.63872613,7.491217102,46.80452595,lentil
30.0,59.0,16.0,28.389129537270517,87.3377712309011,6.472576441296261,24.272992875,mungbean
21.0,72.0,17.0,31.52104732,66.55723677,7.580527339,61.71111448,blackgram
1.0,66.0,23.0,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
31.0,25.0,38.0,24.96273236,92.40501423,6.4973666770000005,109.4169192,pomegranate
63.0,47.0,35.0,26.98582182,89.05587886,7.432768147000001,193.8778713,jute
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,28.36535596,muskmelon
110.0,15.0,48.0,28.57819995,92.86597437,6.2125672110000005,27.598717800000006,muskmelon
81.0,18.0,50.0,26.44019475,80.91934337,6.507110986,47.81847573,watermelon
43.0,59.0,19.0,32.14127502286104,72.11289649448257,5.657878281398037,56.284146226214254,blackgram
63.0,85.0,18.0,24.73134826369294,67.23054023626139,4.8378520147128175,59.718433771691515,blackgram
4.0,59.0,19.0,26.25070298,67.62779652,7.621494566,40.8106299,lentil
68.0,57.0,43.0,26.08867875,80.37979919,5.706943251,182.9043504,rice
25.0,75.0,16.0,30.64895451906886,70.75261006360543,5.993443752078308,62.09783698010094,blackgram
38.0,61.0,52.0,31.22790131,94.94021378,6.620729882000001,46.44279118,papaya
78.0,40.0,38.0,26.46428311,83.85642678,7.549873681,248.2256491,rice
93.0,48.0,14.0,16.912863273328572,74.44572438705896,5.176180938175093,80.11420309296014,maize
49.0,65.0,20.0,31.42894378458797,71.62116377279123,4.822886740247406,44.88985802640584,blackgram
12.0,20.0,10.0,24.45132792,93.10527686,6.528354932,109.4711098,orange
0.0,123.0,205.0,22.02775403,92.96129462,5.790993052,121.1349176,apple
61.0,50.0,17.0,27.029320793023683,72.73432545459445,5.663381546186255,80.72593056053319,maize
105.0,60.0,23.0,23.53371386,77.21705554,6.207652157,87.54004943,cotton
109.0,91.0,53.0,29.66727337,83.51014178,6.010095852999999,110.2511102,banana
90.0,52.0,38.0,25.12074306738678,81.53998568056355,5.64559214681647,165.5438996142438,rice
57.0,64.0,15.0,31.972374764831997,64.16508320891123,5.653742561592138,39.33923604711162,blackgram
27.0,64.0,23.0,27.246096010717288,68.82929522293892,5.405816363040992,50.532197803645104,blackgram
75.0,49.0,45.0,26.036583620056977,79.83672381586312,5.704915234345498,109.65668193897186,jute
12.0,63.0,17.0,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
9.0,56.0,17.0,26.13708256,66.7729209,6.261937875,46.48280681,lentil
71.0,60.0,22.0,26.07470121,59.37147589,6.2048017,85.75692395,maize
6.0,140.0,205.0,17.66558428,82.92903419,6.313085601,69.8671263,grapes
111.0,53.0,19.0,23.96436009,78.02763149,6.419536555,84.63148859,cotton
88.0,57.0,35.0,22.547471386742036,83.44314407341662,5.602812931245375,205.44794371370978,rice
10.0,57.0,24.0,27.586878598649943,83.8853469406865,5.072899960924302,37.034712928584725,mungbean
21.0,63.0,22.0,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram
20.0,142.0,196.0,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes
21.0,75.0,15.0,20.91729342072957,24.967577088786875,5.833115487412039,40.1439416702219,kidneybeans
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,99.39557151,cotton
26.0,63.0,17.0,29.87854588,65.73085206,6.950300686,44.95654782,lentil
81.0,45.0,23.0,19.32666088,68.03449300000001,6.192360002999999,84.22969177,maize
23.0,77.0,75.0,18.9851875895617,17.412332188006236,5.038996008548541,59.07285713369044,chickpea
92.0,75.0,45.0,29.01207743,77.95192527,5.6744033589999985,90.43495443,banana
13.0,88.0,23.0,18.211351871441526,19.624610968878436,4.5,99.67708810617262,kidneybeans
28.0,70.0,21.0,25.39038396,60.4989659,7.437373666,39.18374505,lentil
6.0,59.0,21.0,26.58972517,66.14007674,6.139215944,50.90994463,lentil
11.0,56.0,23.0,27.322406644378862,88.69118510172895,4.960364944621265,29.519924108806,mungbean
89.0,58.0,35.0,23.98651719,82.09053379,6.096838784,167.0576456,jute
39.0,65.0,53.0,35.33294932,92.11508608,6.560743092999999,235.6133585,papaya
12.0,34.0,28.0,33.36140093,45.02236377,6.13526938,98.81596545,mango
8.0,41.0,17.0,33.16645492326761,41.82432024944759,5.496960941603053,33.23647727696029,mothbeans
33.0,73.0,23.0,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
101.0,70.0,48.0,25.36059237,75.03193255,6.012696655,116.5531455,banana
89.0,48.0,36.0,19.479709382561662,78.23679312975833,5.5229775518260755,170.52618989333655,rice
85.0,53.0,38.0,24.90075709,73.84186449,6.588017308,153.8990984,jute
26.0,62.0,80.0,20.018718099239052,15.553442382635776,4.949135339176036,73.59739028928148,chickpea
44.0,59.0,21.0,29.139823841546132,66.47593180301733,5.185606968718587,78.33896718674391,blackgram
34.0,74.0,91.0,20.652794881068267,15.853022366649329,5.088898688404729,58.855490365178305,chickpea
65.0,55.0,39.0,26.426845210846356,70.01125597786832,5.387666630451621,211.75123376474974,jute
8.0,37.0,33.0,28.07802689,54.9640534,6.128167757000001,97.45373619,mango
14.0,61.0,24.0,31.93634958507376,45.67387560506972,6.071745871122339,20.0,mothbeans
37.0,144.0,197.0,11.18994268,80.8084305,6.415555956,66.34234944,grapes
76.0,39.0,24.0,24.2547451,55.64709899,6.995843776,64.23845455,maize
24.0,37.0,21.0,30.573999,58.22686794,5.818219385,62.74803826,mothbeans
35.0,88.0,22.0,18.23885949976112,21.407182277682722,4.854891526426957,80.49742073219741,kidneybeans
27.0,59.0,22.0,21.81167649,23.20591245,5.7941585039999985,130.0608093,kidneybeans
90.0,16.0,45.0,24.92093261,80.61750795,6.291540277999999,50.55710813,watermelon
102.0,62.0,41.0,25.09129428786604,72.86410800423037,5.064743181255,174.75343655721565,jute
1.0,135.0,203.0,22.77856513,92.70124029,5.624203283,113.7759219,apple
67.0,35.0,22.0,23.30546753,63.24648023,6.3856842139999985,108.7603001,maize
21.0,63.0,17.0,25.08966129,68.17543102,6.559681838,41.45486619,lentil
80.0,43.0,16.0,23.55882094,71.59351368,6.657964753,66.71995467,maize
26.0,49.0,25.0,28.116239512627935,51.57759104413944,5.3629615409549665,35.98838448618601,mothbeans
117.0,79.0,49.0,25.40909896,82.36208097,6.176644228,112.9794804,banana
35.0,74.0,22.0,26.7230014,62.96841833,6.898905799,42.87274897,lentil
16.0,65.0,16.0,18.13027797,62.45851612,6.078724107,50.6128521,lentil
52.0,58.0,16.0,30.64095781,61.14508627,7.167435834,71.36947525,blackgram
3.0,69.0,23.0,28.67408774,63.18832976,7.299360767,42.96018627,lentil
26.0,51.0,25.0,28.76488954,52.62741529,7.792508067999999,55.21606732,mothbeans
65.0,40.0,21.0,20.15133477161533,64.15696977662543,4.84565887770705,90.11102624418425,maize
22.0,60.0,85.0,18.8392908,14.74071856,7.811997977000001,94.78189594,chickpea
17.0,58.0,20.0,28.06642822,85.91625451,6.42937879,39.23831035,mungbean
50.0,55.0,16.0,28.81460716,65.33538112,7.581442888,62.26242533,blackgram
1.0,76.0,17.0,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
114.0,27.0,28.0,24.99451759,57.93250202,7.162802357,192.8736822,coffee
49.0,61.0,45.0,32.76795887,94.57377401,6.764213299,240.4795923,papaya
85.0,52.0,45.0,26.31355498,82.36698992,7.224285503,265.5355937,rice
16.0,46.0,15.0,16.794843162269537,24.155012888605555,5.6096992645445365,135.87677104036703,kidneybeans
4.0,50.0,18.0,29.12312864677585,59.13145802372808,5.471380277354014,36.490082995,mothbeans
67.0,47.0,44.0,26.73072391,81.78596776,7.868474653,280.4044392,rice
2.0,67.0,18.0,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
17.0,70.0,22.0,19.004240738965315,22.581622197347276,5.737942067590861,71.17410528592758,kidneybeans
0.0,65.0,24.0,28.49584395,62.44616219,7.841496029,53.14531023,lentil
4.0,6.0,7.0,23.01014302,91.11764246,6.708889665,112.6738296,orange
22.0,37.0,20.0,27.62749466,86.49366929,6.605733067999999,39.26137642,mungbean
60.0,55.0,36.0,26.12797248,80.49172597,7.132389299,150.6326874,jute
34.0,74.0,24.0,23.220823038777482,53.92186850382716,5.667128927554784,193.72190562752886,pigeonpeas
81.0,54.0,37.0,27.301340735777405,71.4651956262632,5.812748157693552,186.44844412434367,rice
49.0,41.0,37.0,25.804119848301433,84.75185531315543,6.5,153.8930325146472,jute
14.0,55.0,15.0,27.33580911,55.27755933,8.050304395,73.44775287,mothbeans
39.0,30.0,38.0,20.12644921,87.59629625,6.965156737999999,108.065579,pomegranate
64.0,63.0,39.0,25.17058074905982,77.258164222057,5.172802486786509,112.471793137108,jute
87.0,44.0,43.0,23.87484465,86.79261344,6.718725189,177.5147313,jute
43.0,72.0,66.0,17.497209203427087,15.64196362216534,5.469628190652732,63.07610762971969,chickpea
17.0,72.0,19.0,19.697937640640298,68.37531395424377,4.734983282425475,32.70510326884205,lentil
44.0,72.0,25.0,27.69754418581476,69.83503532942622,4.5,66.22778791021751,blackgram
72.0,67.0,18.0,17.89860921977801,55.85265239152348,5.272251868541671,73.91700151109465,maize
79.0,45.0,23.0,23.658910272827185,60.48117235167022,5.374377001313364,75.98913266999179,maize
79.0,32.0,22.0,23.89289115527816,55.62216021260282,6.447783117735459,100.9288862335813,maize
47.0,80.0,77.0,17.18248372,16.42891834,7.561108006,72.85017344,chickpea
11.0,143.0,197.0,22.98458907,93.3204487,5.875718516,122.1952483,apple
31.0,58.0,15.0,28.31886863,60.19461399,6.167855382000001,45.36521251,lentil
58.0,61.0,15.0,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
93.0,42.0,47.0,23.46020811375769,82.20963753669956,5.526925037225403,138.59738449725512,jute
43.0,68.0,20.0,29.57812712,66.17587668,7.497469256,69.43895491,blackgram
37.0,64.0,28.0,33.750972908747556,35.80470699536396,4.517219211547842,97.45193966760719,pigeonpeas
38.0,40.0,20.0,28.654082963938233,54.09263130388845,4.783138666297288,23.294106979073003,mothbeans
38.0,60.0,76.0,18.65054116,17.80852431,8.868741443,77.92798682,chickpea
48.0,62.0,15.0,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram
86.0,41.0,49.0,19.799135422950062,77.37868834945355,5.073217524366763,184.02375048358155,rice
21.0,139.0,201.0,19.3642553,83.36094029,5.980598579,67.15094741,grapes
31.0,60.0,24.0,25.40474421,65.8567539,7.722335992,51.92057267,lentil
23.0,75.0,17.0,24.87425505,64.00213929,7.198076286,48.28137482,lentil
19.0,15.0,34.0,26.29644905,99.65809151,5.6858890660000005,215.9195049,coconut
114.0,40.0,17.0,24.32630461,80.13456404,6.363406102000001,69.45072055,cotton
92.0,55.0,34.0,24.078544646391194,79.74806880414573,5.390759363372641,189.21626336935392,rice
87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,62.50351892,maize
19.0,71.0,23.0,25.83943214485622,65.57761185969326,4.9509010055918035,58.10876633573811,blackgram
107.0,55.0,38.0,21.53551635773975,83.04561133682309,5.200320384389211,234.2850972557977,rice
86.0,40.0,39.0,25.72100868,88.16513579,6.207459637,175.60866969999995,jute
17.0,11.0,32.0,28.74013335,93.39676499,5.620733794,156.76508230000005,coconut
37.0,66.0,85.0,20.93175255,18.91295403,6.456148474,78.06910795,chickpea
93.0,20.0,50.0,29.93061247,93.22980899,6.4487926889999985,24.34814338,muskmelon
33.0,14.0,8.0,21.03200078,92.9641969,7.684420446,110.6823944,orange
14.0,74.0,19.0,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
99.0,51.0,37.0,23.518874270486823,80.27562377047542,5.764217360048513,164.49301441953287,jute
38.0,56.0,25.0,25.74095321,45.38497051,7.88118645,67.43488235,mothbeans
25.0,12.0,26.0,28.56973521,95.67906668,6.436314406,134.83703480000003,coconut
20.0,68.0,23.0,25.54960633,63.95425534,7.707332484,63.1830529,blackgram
63.0,42.0,21.0,23.26237612,72.33125523,5.798423907999999,67.10225139,maize
60.0,58.0,51.0,42.07213781,92.92203105,6.840802254,165.7412972,papaya
39.0,62.0,23.0,20.4538274128957,18.70491115230166,5.376661404456491,124.82029123884826,kidneybeans
73.0,45.0,37.0,23.70467146,74.63745355,6.742688094,181.2783964,jute
106.0,10.0,49.0,27.72653142,92.00687531,6.350623739,20.21126747,muskmelon
131.0,60.0,17.0,25.32023717,81.79475917,7.4250413160000015,83.46532547,cotton
21.0,61.0,18.0,19.227694270291202,53.926906053546496,5.455093300896411,166.87317331511935,pigeonpeas
32.0,41.0,16.0,28.63618921,61.39451307,7.702287236,68.54877876,mothbeans
83.0,23.0,55.0,26.89750174,83.89241484,6.463271076,43.97193745,watermelon
94.0,50.0,37.0,25.66585205,80.66385045,6.94801983,209.5869708,rice
75.0,28.0,37.0,26.260395016361496,85.60600752931272,5.747208524211198,225.93471006135437,rice
94.0,50.0,19.0,23.30355338,73.62548442,5.873242491,97.59081274,maize
31.0,25.0,12.0,18.05142392,90.03969587,7.016482298,111.7793889,orange
31.0,30.0,29.0,26.58580443,90.98617591,5.558807063,178.8116076,coconut
123.0,44.0,21.0,25.78544484,75.00539324,7.6411165689999985,91.39578861,cotton
101.0,25.0,52.0,29.09910406,94.22237826,6.750145572,22.52497327,muskmelon
81.0,30.0,23.0,25.457151708515408,66.57503847951689,5.6337312435898825,57.81171447177491,maize
18.0,79.0,20.0,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
40.0,11.0,44.0,24.45840036,86.10874614,6.322396027000001,111.3779693,pomegranate
73.0,44.0,40.0,25.22265366908024,83.72558854735055,5.178412723553401,187.6613854518783,jute
85.0,21.0,52.0,29.62800691,90.10051615,6.0751441160000015,23.69586761,muskmelon
71.0,50.0,20.0,23.62465308249405,53.84965706083589,4.555396861540634,75.15521006618854,maize
